home_id,home_link,kamers,prijs,wonen
Bouwnummer (Bouwnr. 84),https://funda.nl/koop/amsterdam/appartement-40077089-bouwnummer-bouwnr-84/,2 kamers,€ 483.245 v.o.n.,72 m²
Bouwnummer (Bouwnr. 88),https://funda.nl/koop/amsterdam/appartement-40076798-bouwnummer-bouwnr-88/,3 kamers,€ 602.302 v.o.n.,101 m²
Bouwnummer (Bouwnr. 92),https://funda.nl/koop/amsterdam/appartement-40883944-bouwnummer-bouwnr-92/,2 kamers,€ 455.980 v.o.n.,70 m²
Bouwnummer (Bouwnr. 126),https://funda.nl/koop/amsterdam/appartement-40622601-bouwnummer-bouwnr-126/,2 kamers,€ 401.636 v.o.n.,82 m²
Bouwnummer (Bouwnr. 46),https://funda.nl/koop/amsterdam/appartement-40622699-bouwnummer-bouwnr-46/,3 kamers,€ 318.276 v.o.n.,50 m²
Bouwnummer (Bouwnr. 47),https://funda.nl/koop/amsterdam/appartement-40889243-bouwnummer-bouwnr-47/,3 kamers,€ 350.876 v.o.n.,49 m²
Bouwnummer (Bouwnr. 48),https://funda.nl/koop/amsterdam/appartement-40889246-bouwnummer-bouwnr-48/,2 kamers,€ 473.450 v.o.n.,72 m²
Bouwnummer (Bouwnr. 69),https://funda.nl/koop/amsterdam/appartement-40883936-bouwnummer-bouwnr-69/,2 kamers,€ 473.074 v.o.n.,70 m²
Bouwnummer (Bouwnr. 71),https://funda.nl/koop/amsterdam/appartement-40883937-bouwnummer-bouwnr-71/,2 kamers,€ 345.876 v.o.n.,50 m²
Bouwnummer (Bouwnr. 78),https://funda.nl/koop/amsterdam/appartement-40883938-bouwnummer-bouwnr-78/,4 kamers,€ 742.925 v.o.n.,122 m²
Bouwnummer (Bouwnr. 82),https://funda.nl/koop/amsterdam/appartement-40076797-bouwnummer-bouwnr-82/,3 kamers,€ 535.619 v.o.n.,101 m²
Bouwnummer (Bouwnr. 85),https://funda.nl/koop/amsterdam/appartement-40622603-bouwnummer-bouwnr-85/,3 kamers,€ 511.582 v.o.n.,98 m²
Bouwnummer (Bouwnr. 89),https://funda.nl/koop/amsterdam/appartement-40622604-bouwnummer-bouwnr-89/,2 kamers,€ 430.525 v.o.n.,71 m²
Bouwnummer (Bouwnr. 90),https://funda.nl/koop/amsterdam/appartement-40077087-bouwnummer-bouwnr-90/,3 kamers,€ 465.025 v.o.n.,71 m²
Bouwnummer (Bouwnr. 91),https://funda.nl/koop/amsterdam/appartement-40622605-bouwnummer-bouwnr-91/,4 kamers,€ 509.612 v.o.n.,99 m²
Bouwnummer (Bouwnr. 93),https://funda.nl/koop/amsterdam/appartement-40622606-bouwnummer-bouwnr-93/,2 kamers,€ 428.079 v.o.n.,70 m²
Bouwnummer (Bouwnr. 94),https://funda.nl/koop/amsterdam/appartement-40622607-bouwnummer-bouwnr-94/,2 kamers,€ 341.876 v.o.n.,50 m²
Bouwnummer (Bouwnr. 96),https://funda.nl/koop/amsterdam/appartement-40077086-bouwnummer-bouwnr-96/,3 kamers,€ 460.662 v.o.n.,72 m²
Bouwnummer (Bouwnr. 99),https://funda.nl/koop/amsterdam/appartement-40077084-bouwnummer-bouwnr-99/,2 kamers,€ 341.378 v.o.n.,50 m²
Bouwnummer (Bouwnr. 101),https://funda.nl/koop/amsterdam/appartement-40883957-bouwnummer-bouwnr-101/,4 kamers,€ 733.994 v.o.n.,124 m²
Bouwnummer (Bouwnr. 102),https://funda.nl/koop/amsterdam/appartement-40077946-bouwnummer-bouwnr-102/,4 kamers,€ 1.131.365 v.o.n.,202 m²
Bouwnummer (Bouwnr. 105),https://funda.nl/koop/amsterdam/appartement-40622619-bouwnummer-bouwnr-105/,4 kamers,€ 1.218.589 v.o.n.,202 m²
Bouwnummer (Bouwnr. 106),https://funda.nl/koop/amsterdam/appartement-40622610-bouwnummer-bouwnr-106/,3 kamers,€ 745.994 v.o.n.,124 m²
Bouwnummer (Bouwnr. 108),https://funda.nl/koop/amsterdam/appartement-40077067-bouwnummer-bouwnr-108/,3 kamers,€ 730.073 v.o.n.,123 m²
Bouwnummer (Bouwnr. 114),https://funda.nl/koop/amsterdam/appartement-40622611-bouwnummer-bouwnr-114/,3 kamers,€ 755.623 v.o.n.,127 m²
Bouwnummer (Bouwnr. 116),https://funda.nl/koop/amsterdam/appartement-40622612-bouwnummer-bouwnr-116/,4 kamers,€ 653.508 v.o.n.,106 m²
Bouwnummer (Bouwnr. 117),https://funda.nl/koop/amsterdam/appartement-40077064-bouwnummer-bouwnr-117/,4 kamers,€ 653.699 v.o.n.,106 m²
Bouwnummer (Bouwnr. 143),https://funda.nl/koop/amsterdam/appartement-40883951-bouwnummer-bouwnr-143/,5 kamers,€ 899.297 v.o.n.,174 m²
Bouwnummer (Bouwnr. 21),https://funda.nl/koop/amsterdam/appartement-40622616-bouwnummer-bouwnr-21/,4 kamers,€ 796.275 v.o.n.,143 m²
Bouwnummer (Bouwnr. 64),https://funda.nl/koop/amsterdam/appartement-40622618-bouwnummer-bouwnr-64/,2 kamers,€ 442.112 v.o.n.,66 m²
Bouwnummer (Bouwnr. 104),https://funda.nl/koop/amsterdam/appartement-40883959-bouwnummer-bouwnr-104/,3 kamers,€ 757.414 v.o.n.,127 m²
Bouwnummer (Bouwnr. 113),https://funda.nl/koop/amsterdam/appartement-40883950-bouwnummer-bouwnr-113/,4 kamers,€ 643.984 v.o.n.,106 m²
Bouwnummer (Bouwnr. 115),https://funda.nl/koop/amsterdam/appartement-40077066-bouwnummer-bouwnr-115/,3 kamers,€ 665.417 v.o.n.,127 m²
Bouwnummer (Bouwnr. 60),https://funda.nl/koop/amsterdam/appartement-40077952-bouwnummer-bouwnr-60/,2 kamers,€ 436.977 v.o.n.,65 m²
Bouwnummer (Bouwnr. 65),https://funda.nl/koop/amsterdam/appartement-40077950-bouwnummer-bouwnr-65/,2 kamers,€ 436.681 v.o.n.,65 m²
Bouwnummer (Bouwnr. 66),https://funda.nl/koop/amsterdam/appartement-40077945-bouwnummer-bouwnr-66/,2 kamers,€ 436.889 v.o.n.,65 m²
Bouwnummer (Bouwnr. 68),https://funda.nl/koop/amsterdam/appartement-40883956-bouwnummer-bouwnr-68/,3 kamers,€ 566.564 v.o.n.,85 m²
Bouwnummer (Bouwnr. 103),https://funda.nl/koop/amsterdam/appartement-40883958-bouwnummer-bouwnr-103/,3 kamers,€ 667.553 v.o.n.,127 m²
Bouwnummer (Bouwnr. 62),https://funda.nl/koop/amsterdam/appartement-40883955-bouwnummer-bouwnr-62/,2 kamers,€ 574.025 v.o.n.,89 m²
Bouwnummer (Bouwnr. 63),https://funda.nl/koop/amsterdam/appartement-40622617-bouwnummer-bouwnr-63/,2 kamers,€ 550.632 v.o.n.,89 m²
Nieuwevaartseweg 41,https://funda.nl/koop/amsterdam/appartement-40010195-nieuwevaartseweg-41/,4 kamers,€ 630.000 v.o.n.,115 m²
Rookmelderstraat 37,https://funda.nl/koop/amsterdam/appartement-40010190-rookmelderstraat-37/,4 kamers,€ 710.000 v.o.n.,112 m²
Rookmelderstraat 41,https://funda.nl/koop/amsterdam/appartement-40010106-rookmelderstraat-41/,4 kamers,€ 840.000 v.o.n.,134 m²
Rookmelderstraat 5,https://funda.nl/koop/amsterdam/huis-40010181-rookmelderstraat-5/,1 kamer,€ 760.000 v.o.n.,140 m²
Krommeniestraat 2 B,https://funda.nl/koop/amsterdam/huis-40009338-krommeniestraat-2-b/,5 kamers,€ 780.520 v.o.n.,142 m²
Krommeniestraat 2 D,https://funda.nl/koop/amsterdam/huis-40009385-krommeniestraat-2-d/,5 kamers,€ 780.520 v.o.n.,142 m²
Krommeniestraat 4 C,https://funda.nl/koop/amsterdam/huis-40084190-krommeniestraat-4-c/,5 kamers,€ 780.650 v.o.n.,142 m²
Krommeniestraat 4 E,https://funda.nl/koop/amsterdam/huis-40084103-krommeniestraat-4-e/,5 kamers,€ 780.650 v.o.n.,142 m²
Krommeniestraat 4 K,https://funda.nl/koop/amsterdam/huis-40009384-krommeniestraat-4-k/,5 kamers,€ 780.650 v.o.n.,142 m²
Krommeniestraat 4 M,https://funda.nl/koop/amsterdam/huis-40007762-krommeniestraat-4-m/,5 kamers,€ 775.520 v.o.n.,142 m²
Krommeniestraat 4 A,https://funda.nl/koop/amsterdam/huis-40084104-krommeniestraat-4-a/,5 kamers,€ 796.810 v.o.n.,146 m²
Krommeniestraat 4 G,https://funda.nl/koop/verkocht/amsterdam/huis-40007776-krommeniestraat-4-g/,5 kamers,€ 793.265 v.o.n.,146 m²
Krommeniestraat 79,https://funda.nl/koop/amsterdam/huis-40084271-krommeniestraat-79/,5 kamers,€ 774.305 v.o.n.,140 m²
Krommeniestraat 91,https://funda.nl/koop/amsterdam/huis-40084270-krommeniestraat-91/,4 kamers,€ 617.400 v.o.n.,110 m²
Krommeniestraat 83,https://funda.nl/koop/amsterdam/huis-40131999-krommeniestraat-83/,5 kamers,€ 1.009.604 v.o.n.,140 m²
Krommeniestraat (Bouwnr. 49),https://funda.nl/koop/verkocht/amsterdam/huis-40007768-krommeniestraat-bouwnr-49/,5 kamers,€ 782.810 v.o.n.,141 m²
Krommeniestraat 43,https://funda.nl/koop/verkocht/amsterdam/huis-40007765-krommeniestraat-43/,5 kamers,€ 901.420 v.o.n.,158 m²
Oostzaanstraat (Bouwnr. 51),https://funda.nl/koop/verkocht/amsterdam/huis-40817317-oostzaanstraat-bouwnr-51/,4 kamers,€ 796.000 v.o.n.,138 m²
Oostzaanstraat (Bouwnr. 53),https://funda.nl/koop/verkocht/amsterdam/huis-40817246-oostzaanstraat-bouwnr-53/,3 kamers,€ 503.000 v.o.n.,87 m²
Oostzaanstraat (Bouwnr. 55),https://funda.nl/koop/verkocht/amsterdam/huis-40818441-oostzaanstraat-bouwnr-55/,4 kamers,€ 608.500 v.o.n.,105 m²
Oostzaanstraat (Bouwnr. 59),https://funda.nl/koop/verkocht/amsterdam/huis-40686133-oostzaanstraat-bouwnr-59/,5 kamers,€ 765.000 v.o.n.,140 m²
Oostzaanstraat (Bouwnr. 61),https://funda.nl/koop/verkocht/amsterdam/huis-40696127-oostzaanstraat-bouwnr-61/,5 kamers,€ 765.000 v.o.n.,140 m²
Krommeniestraat 2 A,https://funda.nl/koop/amsterdam/huis-40008019-krommeniestraat-2-a/,5 kamers,€ 775.520 v.o.n.,142 m²
Krommeniestraat 2 C,https://funda.nl/koop/amsterdam/huis-40176103-krommeniestraat-2-c/,5 kamers,€ 1.021.623 v.o.n.,142 m²
Krommeniestraat 4 H,https://funda.nl/koop/amsterdam/huis-40008091-krommeniestraat-4-h/,5 kamers,€ 780.650 v.o.n.,142 m²
Krommeniestraat 4 b,https://funda.nl/koop/amsterdam/huis-40696910-krommeniestraat-4-b/,5 kamers,€ 780.650 v.o.n.,142 m²
Krommeniestraat 4 d,https://funda.nl/koop/amsterdam/huis-40696918-krommeniestraat-4-d/,5 kamers,€ 780.650 v.o.n.,142 m²
Krommeniestraat 2 E,https://funda.nl/koop/amsterdam/huis-40008009-krommeniestraat-2-e/,5 kamers,€ 793.265 v.o.n.,146 m²
Krommeniestraat 4 L,https://funda.nl/koop/amsterdam/huis-40001413-krommeniestraat-4-l/,5 kamers,€ 780.520 v.o.n.,142 m²
Krommeniestraat 4 f,https://funda.nl/koop/amsterdam/huis-40696915-krommeniestraat-4-f/,5 kamers,€ 785.000 v.o.n.,146 m²
Krommeniestraat 49,https://funda.nl/koop/amsterdam/huis-40008958-krommeniestraat-49/,5 kamers,€ 783.060 v.o.n.,141 m²
Krommeniestraat 77,https://funda.nl/koop/amsterdam/huis-40696851-krommeniestraat-77/,5 kamers,€ 890.165 v.o.n.,158 m²
Krommeniestraat 45,https://funda.nl/koop/amsterdam/huis-40008953-krommeniestraat-45/,5 kamers,€ 784.305 v.o.n.,141 m²
Krommeniestraat 53,https://funda.nl/koop/amsterdam/huis-40008952-krommeniestraat-53/,5 kamers,€ 789.305 v.o.n.,141 m²
Krommeniestraat 81,https://funda.nl/koop/amsterdam/huis-40696850-krommeniestraat-81/,5 kamers,€ 769.055 v.o.n.,141 m²
Krommeniestraat 85,https://funda.nl/koop/verkocht/amsterdam/huis-40681245-krommeniestraat-85/,5 kamers,€ 760.000 v.o.n.,139 m²
Krommeniestraat 57,https://funda.nl/koop/amsterdam/huis-40183704-krommeniestraat-57/,3 kamers,€ 617.400 v.o.n.,111 m²
Krommeniestraat 61,https://funda.nl/koop/verkocht/amsterdam/huis-40815883-krommeniestraat-61/,3 kamers,€ 753.650 v.o.n.,148 m²
Krommeniestraat 93,https://funda.nl/koop/verkocht/amsterdam/huis-40815885-krommeniestraat-93/,3 kamers,€ 503.000 v.o.n.,87 m²
Oostzaanstraat (Bouwnr. 58),https://funda.nl/koop/verkocht/amsterdam/huis-40815886-oostzaanstraat-bouwnr-58/,3 kamers,€ 786.000 v.o.n.,138 m²
Badhuiskade 109,https://funda.nl/koop/amsterdam/appartement-40422169-badhuiskade-109/,3 kamers,€ 557.763 v.o.n.,106 m²
Badhuiskade 111,https://funda.nl/koop/amsterdam/appartement-40422160-badhuiskade-111/,3 kamers,€ 557.763 v.o.n.,106 m²
Badhuiskade 91,https://funda.nl/koop/amsterdam/appartement-40422161-badhuiskade-91/,3 kamers,€ 511.356 v.o.n.,101 m²
Badhuiskade 129,https://funda.nl/koop/verkocht/amsterdam/appartement-40422168-badhuiskade-129/,3 kamers,€ 562.763 v.o.n.,106 m²
Badhuiskade 145,https://funda.nl/koop/verkocht/amsterdam/appartement-40422165-badhuiskade-145/,3 kamers,€ 567.763 v.o.n.,106 m²
Badhuiskade 147,https://funda.nl/koop/verkocht/amsterdam/appartement-40422166-badhuiskade-147/,3 kamers,€ 567.763 v.o.n.,106 m²
Badhuiskade 181,https://funda.nl/koop/verkocht/amsterdam/appartement-40422026-badhuiskade-181/,3 kamers,€ 577.763 v.o.n.,106 m²
Badhuiskade 201,https://funda.nl/koop/verkocht/amsterdam/appartement-40422282-badhuiskade-201/,3 kamers,€ 582.763 v.o.n.,106 m²
Badhuiskade 217,https://funda.nl/koop/verkocht/amsterdam/appartement-40422293-badhuiskade-217/,3 kamers,€ 587.763 v.o.n.,106 m²
Badhuiskade 235,https://funda.nl/koop/verkocht/amsterdam/appartement-40422295-badhuiskade-235/,3 kamers,€ 592.763 v.o.n.,106 m²
Badhuiskade 251,https://funda.nl/koop/verkocht/amsterdam/appartement-40435525-badhuiskade-251/,3 kamers,€ 620.957 v.o.n.,110 m²
Badhuiskade 269,https://funda.nl/koop/verkocht/amsterdam/appartement-40422298-badhuiskade-269/,3 kamers,€ 602.763 v.o.n.,106 m²
Badhuiskade 283,https://funda.nl/koop/verkocht/amsterdam/appartement-40422095-badhuiskade-283/,3 kamers,€ 630.957 v.o.n.,110 m²
Badhuiskade 285,https://funda.nl/koop/verkocht/amsterdam/appartement-40422219-badhuiskade-285/,3 kamers,€ 607.763 v.o.n.,106 m²
Badhuiskade 299,https://funda.nl/koop/verkocht/amsterdam/appartement-40422094-badhuiskade-299/,3 kamers,€ 635.957 v.o.n.,110 m²
Badhuiskade 315,https://funda.nl/koop/verkocht/amsterdam/appartement-40422082-badhuiskade-315/,3 kamers,€ 640.957 v.o.n.,110 m²
Badhuiskade 93,https://funda.nl/koop/verkocht/amsterdam/appartement-40422162-badhuiskade-93/,3 kamers,€ 511.356 v.o.n.,101 m²
Badhuiskade 133,https://funda.nl/koop/verkocht/amsterdam/appartement-40420413-badhuiskade-133/,1 kamer,€ 341.416 v.o.n.,50 m²
Badhuiskade 151,https://funda.nl/koop/verkocht/amsterdam/appartement-40420402-badhuiskade-151/,1 kamer,€ 345.416 v.o.n.,50 m²
Badhuiskade 169,https://funda.nl/koop/verkocht/amsterdam/appartement-40420404-badhuiskade-169/,1 kamer,€ 349.416 v.o.n.,50 m²
Badhuiskade 187,https://funda.nl/koop/verkocht/amsterdam/appartement-40420403-badhuiskade-187/,1 kamer,€ 353.416 v.o.n.,50 m²
Badhuiskade 205,https://funda.nl/koop/verkocht/amsterdam/appartement-40420492-badhuiskade-205/,1 kamer,€ 357.416 v.o.n.,50 m²
Badhuiskade 241,https://funda.nl/koop/verkocht/amsterdam/appartement-40420490-badhuiskade-241/,1 kamer,€ 365.416 v.o.n.,50 m²
Badhuiskade 273,https://funda.nl/koop/verkocht/amsterdam/appartement-40420498-badhuiskade-273/,1 kamer,€ 373.416 v.o.n.,50 m²
Badhuiskade 289,https://funda.nl/koop/verkocht/amsterdam/appartement-40420497-badhuiskade-289/,1 kamer,€ 377.416 v.o.n.,50 m²
Badhuiskade 305,https://funda.nl/koop/verkocht/amsterdam/appartement-40420496-badhuiskade-305/,1 kamer,€ 381.416 v.o.n.,50 m²
Badhuiskade 321,https://funda.nl/koop/verkocht/amsterdam/appartement-40420495-badhuiskade-321/,1 kamer,€ 385.416 v.o.n.,50 m²
Badhuiskade 337,https://funda.nl/koop/verkocht/amsterdam/appartement-40420484-badhuiskade-337/,1 kamer,€ 389.416 v.o.n.,50 m²
Badhuiskade 97,https://funda.nl/koop/verkocht/amsterdam/appartement-40420415-badhuiskade-97/,1 kamer,€ 333.416 v.o.n.,50 m²
Badhuiskade 107,https://funda.nl/koop/verkocht/amsterdam/appartement-40436753-badhuiskade-107/,3 kamers,€ 460.753 v.o.n.,80 m²
Badhuiskade 249,https://funda.nl/koop/verkocht/amsterdam/appartement-40616039-badhuiskade-249/,3 kamers,€ 783.659 v.o.n.,117 m²
Badhuiskade 89,https://funda.nl/koop/verkocht/amsterdam/appartement-40711077-badhuiskade-89/,3 kamers,€ 453.095 v.o.n.,80 m²
Badhuiskade 95,https://funda.nl/koop/verkocht/amsterdam/appartement-40436892-badhuiskade-95/,3 kamers,€ 447.784 v.o.n.,80 m²
Badhuiskade 175,https://funda.nl/koop/verkocht/amsterdam/appartement-40429343-badhuiskade-175/,3 kamers,€ 831.139 v.o.n.,127 m²
Badhuiskade 39,https://funda.nl/koop/verkocht/amsterdam/appartement-40429351-badhuiskade-39/,3 kamers,€ 671.199 v.o.n.,127 m²
Badhuiskade 53,https://funda.nl/koop/verkocht/amsterdam/appartement-40429359-badhuiskade-53/,3 kamers,€ 684.399 v.o.n.,127 m²
Badhuiskade 59,https://funda.nl/koop/verkocht/amsterdam/appartement-40429358-badhuiskade-59/,3 kamers,€ 691.109 v.o.n.,127 m²
Badhuiskade 69,https://funda.nl/koop/verkocht/amsterdam/appartement-40429341-badhuiskade-69/,3 kamers,€ 784.279 v.o.n.,127 m²
Badhuiskade 79,https://funda.nl/koop/verkocht/amsterdam/appartement-40429340-badhuiskade-79/,3 kamers,€ 790.879 v.o.n.,127 m²
Badhuiskade 85,https://funda.nl/koop/verkocht/amsterdam/appartement-40429349-badhuiskade-85/,3 kamers,€ 797.589 v.o.n.,127 m²
Badhuiskade 37,https://funda.nl/koop/verkocht/amsterdam/appartement-40422945-badhuiskade-37/,3 kamers,€ 553.779 v.o.n.,104 m²
Badhuiskade 43,https://funda.nl/koop/verkocht/amsterdam/appartement-40422944-badhuiskade-43/,3 kamers,€ 559.279 v.o.n.,104 m²
Badhuiskade 51,https://funda.nl/koop/verkocht/amsterdam/appartement-40422943-badhuiskade-51/,3 kamers,€ 564.889 v.o.n.,104 m²
Badhuiskade 117,https://funda.nl/koop/verkocht/amsterdam/appartement-40420485-badhuiskade-117/,4 kamers,€ 739.924 v.o.n.,123 m²
Badhuiskade 135,https://funda.nl/koop/verkocht/amsterdam/appartement-40420472-badhuiskade-135/,4 kamers,€ 746.524 v.o.n.,123 m²
Badhuiskade 153,https://funda.nl/koop/verkocht/amsterdam/appartement-40420471-badhuiskade-153/,4 kamers,€ 753.234 v.o.n.,123 m²
Badhuiskade 171,https://funda.nl/koop/verkocht/amsterdam/appartement-40420470-badhuiskade-171/,4 kamers,€ 759.834 v.o.n.,123 m²
Badhuiskade 291,https://funda.nl/koop/verkocht/amsterdam/appartement-40420473-badhuiskade-291/,4 kamers,€ 805.044 v.o.n.,123 m²
Badhuiskade 35,https://funda.nl/koop/verkocht/amsterdam/appartement-40422222-badhuiskade-35/,2 kamers,€ 514.053 v.o.n.,105 m²
Badhuiskade 41,https://funda.nl/koop/verkocht/amsterdam/appartement-40422233-badhuiskade-41/,2 kamers,€ 519.053 v.o.n.,105 m²
Badhuiskade 55,https://funda.nl/koop/verkocht/amsterdam/appartement-40422235-badhuiskade-55/,2 kamers,€ 525.053 v.o.n.,105 m²
Badhuiskade 65,https://funda.nl/koop/verkocht/amsterdam/appartement-40436804-badhuiskade-65/,3 kamers,€ 484.247 v.o.n.,84 m²
Badhuiskade 99,https://funda.nl/koop/verkocht/amsterdam/appartement-40420486-badhuiskade-99/,4 kamers,€ 733.324 v.o.n.,123 m²
Amstelvlietstraat 600,https://funda.nl/huur/verhuurd/amsterdam/appartement-40493687-amstelvlietstraat-600/,6 kamers,€ 2.700 /mnd,172 m²
Amstelvlietstraat 626,https://funda.nl/huur/verhuurd/amsterdam/appartement-40904390-amstelvlietstraat-626/,5 kamers,€ 2.600 /mnd,172 m²
Amstelvlietstraat 640,https://funda.nl/huur/verhuurd/amsterdam/appartement-40856057-amstelvlietstraat-640/,3 kamers,€ 1.545 /mnd,102 m²
Markonstraat 5,https://funda.nl/huur/verhuurd/amsterdam/appartement-40904301-markonstraat-5/,4 kamers,€ 2.050 /mnd,138 m²
HAUT Zuid Korte Ouderkerkerdijk (Bouwnr. 12.2),https://funda.nl/koop/amsterdam/appartement-40681783-haut-zuid-korte-ouderkerkerdijk-bouwnr-122/,4 kamers,€ 1.490.000 v.o.n.,187 m²
HAUT Zuid Korte Ouderkerkerdijk (Bouwnr. 15.2),https://funda.nl/koop/amsterdam/appartement-40681785-haut-zuid-korte-ouderkerkerdijk-bouwnr-152/,4 kamers,€ 1.180.000 v.o.n.,138 m²
HAUT Zuid Korte Ouderkerkerdijk (Bouwnr. 16.2),https://funda.nl/koop/amsterdam/appartement-40882772-haut-zuid-korte-ouderkerkerdijk-bouwnr-162/,4 kamers,€ 1.630.000 v.o.n.,185 m²
HAUT Zuid Korte Ouderkerkerdijk (Bouwnr. 19.2),https://funda.nl/koop/amsterdam/appartement-40882785-haut-zuid-korte-ouderkerkerdijk-bouwnr-192/,4 kamers,€ 2.000.000 v.o.n.,222 m²
HAUT Zuid Korte Ouderkerkerdijk (Bouwnr. 4.3),https://funda.nl/koop/amsterdam/appartement-40882777-haut-zuid-korte-ouderkerkerdijk-bouwnr-43/,4 kamers,€ 1.000.000 v.o.n.,138 m²
HAUT Zuid Korte Ouderkerkerdijk (Bouwnr. 6.3),https://funda.nl/koop/amsterdam/appartement-40882778-haut-zuid-korte-ouderkerkerdijk-bouwnr-63/,4 kamers,€ 1.035.000 v.o.n.,138 m²
HAUT Zuid Korte Ouderkerkerdijk (Bouwnr. 8.3),https://funda.nl/koop/amsterdam/appartement-40681770-haut-zuid-korte-ouderkerkerdijk-bouwnr-83/,4 kamers,€ 1.055.000 v.o.n.,139 m²
HAUT Zuid Korte Ouderkerkerdijk (Bouwnr. 13.3),https://funda.nl/koop/amsterdam/appartement-40681784-haut-zuid-korte-ouderkerkerdijk-bouwnr-133/,4 kamers,€ 1.140.000 v.o.n.,140 m²
HAUT Zuid Korte Ouderkerkerdijk (Bouwnr. 17.2),https://funda.nl/koop/amsterdam/appartement-40882783-haut-zuid-korte-ouderkerkerdijk-bouwnr-172/,4 kamers,€ 1.970.000 v.o.n.,224 m²
HAUT Zuid Korte Ouderkerkerdijk (Bouwnr. 3.3),https://funda.nl/koop/amsterdam/appartement-40681777-haut-zuid-korte-ouderkerkerdijk-bouwnr-33/,2 kamers,€ 980.000 v.o.n.,142 m²
HAUT Zuid Korte Ouderkerkerdijk (Bouwnr. 5.3),https://funda.nl/koop/amsterdam/appartement-40681778-haut-zuid-korte-ouderkerkerdijk-bouwnr-53/,4 kamers,€ 995.000 v.o.n.,140 m²
HAUT Zuid Korte Ouderkerkerdijk (Bouwnr. 10.2),https://funda.nl/koop/verkocht/amsterdam/appartement-40681772-haut-zuid-korte-ouderkerkerdijk-bouwnr-102/,4 kamers,€ 1.100.000 v.o.n.,140 m²
HAUT Zuid Korte Ouderkerkerdijk (Bouwnr. 11.3),https://funda.nl/koop/verkocht/amsterdam/appartement-40882770-haut-zuid-korte-ouderkerkerdijk-bouwnr-113/,4 kamers,€ 1.075.000 v.o.n.,138 m²
HAUT Zuid Korte Ouderkerkerdijk (Bouwnr. 14.3),https://funda.nl/koop/verkocht/amsterdam/appartement-40882771-haut-zuid-korte-ouderkerkerdijk-bouwnr-143/,4 kamers,€ 1.150.000 v.o.n.,138 m²
HAUT Zuid Korte Ouderkerkerdijk (Bouwnr. 18.2),https://funda.nl/koop/verkocht/amsterdam/appartement-40882784-haut-zuid-korte-ouderkerkerdijk-bouwnr-182/,4 kamers,€ 1.700.000 v.o.n.,188 m²
HAUT Zuid Korte Ouderkerkerdijk (Bouwnr. 7.3),https://funda.nl/koop/verkocht/amsterdam/appartement-40882779-haut-zuid-korte-ouderkerkerdijk-bouwnr-73/,4 kamers,€ 1.050.000 v.o.n.,138 m²
HAUT Zuid Korte Ouderkerkerdijk (Bouwnr. 9.3),https://funda.nl/koop/verkocht/amsterdam/appartement-40681771-haut-zuid-korte-ouderkerkerdijk-bouwnr-93/,4 kamers,€ 1.075.000 v.o.n.,139 m²
HAUT Terras Korte Ouderkerkerdijk (Bouwnr. 1.2),https://funda.nl/koop/amsterdam/appartement-40888302-haut-terras-korte-ouderkerkerdijk-bouwnr-12/,3 kamers,€ 790.000 v.o.n.,91 m²
HAUT Terras Korte Ouderkerkerdijk (Bouwnr. 1.3),https://funda.nl/koop/amsterdam/appartement-40888313-haut-terras-korte-ouderkerkerdijk-bouwnr-13/,4 kamers,€ 1.450.000 v.o.n.,195 m²
HAUT Terras Korte Ouderkerkerdijk (Bouwnr. 2.3),https://funda.nl/koop/verkocht/amsterdam/appartement-40888314-haut-terras-korte-ouderkerkerdijk-bouwnr-23/,4 kamers,€ 1.375.000 v.o.n.,202 m²
HAUT Urban Korte Ouderkerkerdijk (Bouwnr. 5.2),https://funda.nl/koop/amsterdam/appartement-40681761-haut-urban-korte-ouderkerkerdijk-bouwnr-52/,3 kamers,€ 895.000 v.o.n.,112 m²
Haut Urban Korte Ouderkerkerdijk (Bouwnr. 2.2),https://funda.nl/koop/amsterdam/appartement-40888388-haut-urban-korte-ouderkerkerdijk-bouwnr-22/,3 kamers,€ 885.000 v.o.n.,112 m²
HAUT Urban Korte Ouderkerkerdijk (Bouwnr. 10.1),https://funda.nl/koop/verkocht/amsterdam/appartement-40681774-haut-urban-korte-ouderkerkerdijk-bouwnr-101/,3 kamers,€ 1.220.000 v.o.n.,154 m²
HAUT Urban Korte Ouderkerkerdijk (Bouwnr. 13.2),https://funda.nl/koop/verkocht/amsterdam/appartement-40681775-haut-urban-korte-ouderkerkerdijk-bouwnr-132/,3 kamers,€ 975.000 v.o.n.,111 m²
HAUT Urban Korte Ouderkerkerdijk (Bouwnr. 15.1),https://funda.nl/koop/verkocht/amsterdam/appartement-40681776-haut-urban-korte-ouderkerkerdijk-bouwnr-151/,3 kamers,€ 1.295.000 v.o.n.,154 m²
HAUT Urban Korte Ouderkerkerdijk (Bouwnr. 3.2),https://funda.nl/koop/verkocht/amsterdam/appartement-40681760-haut-urban-korte-ouderkerkerdijk-bouwnr-32/,3 kamers,€ 800.000 v.o.n.,112 m²
HAUT Urban Korte Ouderkerkerdijk (Bouwnr. 8.2),https://funda.nl/koop/verkocht/amsterdam/appartement-40681762-haut-urban-korte-ouderkerkerdijk-bouwnr-82/,3 kamers,€ 865.000 v.o.n.,110 m²
